證券代碼,年月,市場風險溢酬,規模溢酬 (3因子),規模溢酬 (5因子),淨值市價比溢酬,益本比溢酬,股利殖利率溢酬,動能因子,短期反轉因子,長期反轉因子,盈利能力因子,投資因子,無風險利率,市場投組,大型投組,小型投組,高淨值市價投組,中淨值市價投組,低淨值市價投組,高益本比投組,低益本比投組,中益本比投組,高股利殖利率投組,中股利殖利率投組,低股利殖利率投組,高動能投組,中動能投組,低動能投組,高短期反轉投組,中短期反轉投組,低短期反轉投組,高長期反轉投組,中長期反轉投組,低長期反轉投組,高盈利能力投組,中盈利能力投組,低盈利能力投組,高投資投組,中投資投組,低投資投組,大型高淨值市價投組,大型中淨值市價投組,大型低淨值市價投組,小型高淨值市價投組,小型中淨值市價投組,小型低淨值市價投組,大型高益本比投組,大型中益本比投組,大型低益本比投組,小型高益本比投組,小型中益本比投組,小型低益本比投組,大型高股利殖利率投組,大型中股利殖利率投組,大型低股利殖利率投組,小型高股利殖利率投組,小型中股利殖利率投組,小型低股利殖利率投組,大型高動能投組,大型中動能投組,大型低動能投組,小型高動能投組,小型中動能投組,小型低動能投組,大型高短期反轉投組,大型中短期反轉投組,大型低短期反轉投組,小型高短期反轉投組,小型中短期反轉投組,小型低短期反轉投組,大型高長期反轉投組,大型中長期反轉投組,大型低長期反轉投組,小型高長期反轉投組,小型中長期反轉投組,小型低長期反轉投組,大型高盈利能力投組,大型中盈利能力投組,大型低盈利能力投組,小型高盈利能力投組,小型中盈利能力投組,小型低盈利能力投組,大型高投資投組,大型中投資投組,大型低投資投組,小型高投資投組,小型中投資投組,小型低投資投組
Z8888 上市＋上櫃(不含金融),202106,4.8728,1.5641,2.278,7.8166,1.0473,-2.2776,7.8921,-5.7405,7.8274,-7.2134,-2.386,0.795,4.9391,4.7704,9.8811,10.6235,9.8123,1.7851,7.778,1.7421,11.0398,3.9405,2.7061,5.4051,6.5085,2.5664,2.6874,5.3004,4.6378,3.5471,2.1401,8.0312,14.1183,1.9632,8.4604,11.2852,12.3324,2.0178,4.4357,10.4997,9.8347,1.7573,12.0756,9.5238,5.1847,7.5459,1.6454,11.2117,12.8926,8.7455,7.1322,3.8034,2.5853,5.2492,6.2487,12.4918,9.3581,6.271,2.4094,2.6651,15.3288,6.0967,3.1506,5.1264,4.5284,3.156,16.7203,6.6285,7.2097,2.0586,7.9295,14.6056,8.4738,10.757,11.5816,1.9318,8.2911,11.6618,4.7962,12.5688,9.4931,12.5072,1.8504,3.4629,6.9894,10.4058,11.2617
Z8888 上市＋上櫃(不含金融),202107,-2.1326,5.6088,5.6103,-2.0945,-2.0703,2.049,-0.4085,5.0012,-8.1726,1.7429,-1.9894,0.795,-2.0664,-2.2163,2.8542,-1.9699,-2.3858,-1.9767,-5.8837,-0.6482,-1.7954,0.5553,1.8971,-4.1476,-3.5473,0.232,0.3249,-8.0385,-1.0039,1.2507,-1.008,-1.1468,-14.0685,-2.9674,0.1623,-4.0095,-1.6029,-1.8617,-4.4727,-2.2542,-2.6721,-2.0574,1.8665,2.1173,5.8588,-6.1432,-0.7245,-1.9345,2.0402,4.4468,1.972,0.4383,1.8464,-4.223,2.1329,3.7293,2.6961,-3.6433,0.0978,0.2549,4.1471,3.2017,1.066,-8.3654,-1.1329,1.2203,1.6037,4.1412,2.0204,-1.0596,-1.2677,-15.6956,3.3278,2.6727,1.6186,-3.039,0.0345,-4.9346,3.6735,3.0036,2.0832,-1.6637,-2.0778,-4.973,2.2029,4.5164,1.5334
Z8888 上市＋上櫃(不含金融),202108,1.5172,-3.0341,-3.2818,-0.3585,1.0643,-0.7623,-0.1264,-1.7785,-2.5129,2.0987,-0.3531,0.795,1.5834,1.7035,-2.156,-1.045,0.2046,2.6431,1.4841,2.1718,0.3622,-0.7815,0.0765,2.9551,1.0672,2.4245,-1.2916,1.5368,2.5377,-0.7234,2.9014,0.0061,-0.7842,2.683,-0.0431,-0.6285,2.8844,-0.195,0.9488,-1.0508,0.3584,2.7174,-0.9698,-2.0864,-4.021,1.5993,2.2189,0.4829,-1.7472,-0.816,-2.7594,-0.7745,0.1021,3.0272,-0.8737,-0.824,-3.1508,1.2117,2.5173,-1.3232,-3.7325,-1.942,-0.9447,1.7923,2.6178,-0.6356,-2.135,-1.4179,-3.2641,2.9573,0.0441,-0.4564,-2.1375,-0.9804,-3.7496,2.7403,0.0041,-0.1382,-2.312,-1.0506,-3.631,2.9851,-0.1491,1.2246,-3.1855,-1.4572,-2.1312
Z8888 上市＋上櫃(不含金融),202109,-3.1845,2.5791,2.4184,1.6574,-2.8075,3.4403,-3.5888,-1.6112,0.1839,-2.6731,1.3093,0.795,-3.1182,-3.2167,0.0726,-0.6189,-2.2161,-3.9502,-3.8555,-4.081,-0.1906,0.7781,-2.9504,-4.0287,-4.2075,-2.6252,-1.9837,-3.5452,-2.029,-2.7044,-3.5227,-1.6653,-3.7883,-4.6556,-0.6328,-0.5229,-3.8396,-2.968,-0.4427,-0.7256,-2.3127,-3.9988,0.743,-0.7442,0.7014,-3.9551,-4.1283,-0.2335,-0.9448,-0.9688,0.9486,0.8096,-2.9946,-4.055,0.3603,-1.3807,-1.6556,-4.2072,-2.7323,-2.3459,-4.2202,2.4819,1.0961,-3.6267,-2.1497,-2.7534,2.0184,0.0762,-2.0773,-3.5527,-1.7215,-4.2106,-0.4955,-0.255,0.5301,-4.7022,-0.6427,-0.7754,-0.3434,-0.4187,1.0759,-3.9024,-3.097,-0.4242,0.2037,0.6227,-0.656
Z8888 上市＋上櫃(不含金融),202110,0.4787,1.8914,1.8162,-0.4331,-1.8676,0.6652,-0.516,-0.1363,-1.0999,-0.7213,-1.9954,0.795,0.5449,0.5052,1.7884,0.5153,-1.9922,1.417,-2.1466,0.9606,1.59,1.7898,-0.2622,0.9131,0.4101,0.589,1.3407,1.1635,0.7049,0.2929,2.3232,-2.2531,-0.7272,0.5064,0.676,0.2918,2.5613,-1.8287,-1.6103,0.4195,-2.2532,1.4151,1.7249,1.9351,1.5955,-2.2771,0.9583,1.5962,1.5624,1.1049,1.4242,1.85,-0.3259,0.9168,0.9869,1.9667,0.5898,0.3918,0.5284,1.2761,1.6886,1.867,1.8363,1.1262,0.6636,0.2654,1.6702,1.5971,2.2583,2.3336,-2.4145,-1.0088,1.3247,1.5312,2.4672,0.5035,0.6353,-0.1152,0.7608,1.5584,2.8222,2.5809,-1.9738,-1.9078,1.3464,2.0625,1.8443
Z8888 上市＋上櫃(不含金融),202111,2.7913,2.5587,2.3921,-0.5393,-0.7561,-2.1075,4.24,-3.3504,-1.0265,-2.6949,-2.9703,0.795,2.8575,2.789,4.9771,1.0621,3.1703,3.1458,2.3303,2.1931,4.3432,0.8433,2.5551,2.7347,5.2535,1.556,1.5382,5.4601,1.967,3.0258,4.077,0.5947,1.5296,2.7016,2.7932,4.4546,2.9147,3.5649,0.8041,0.716,3.0323,3.1361,5.3704,5.161,4.029,2.236,2.1765,4.3443,4.9101,3.2493,4.3139,0.6728,2.5112,2.7055,3.1394,4.0564,5.3217,5.1801,1.498,1.3494,7.8449,4.1261,3.1956,5.306,1.9366,3.0044,7.9893,3.3958,3.5901,4.0677,0.412,1.22,4.9726,4.2805,5.7674,2.6934,2.744,3.9377,3.4299,3.8471,7.5755,2.8501,3.5082,0.5795,6.9788,5.0256,3.3087
Z8888 上市＋上櫃(不含金融),202112,4.6724,1.0497,0.8386,-0.4688,-1.2296,-0.0918,-0.8502,-1.9506,0.0919,-2.1547,-0.0361,0.795,4.7387,4.7072,5.6927,4.2497,5.2776,4.6655,5.4419,4.1929,5.3176,4.3626,5.613,4.1857,5.9069,4.0352,4.4753,6.8462,3.9163,4.298,4.7932,4.5413,4.8772,4.5781,4.6801,6.3174,4.6818,4.955,4.4174,4.1398,5.2516,4.6508,5.5596,5.6454,5.9862,5.514,4.1565,5.2839,3.5216,6.5004,6.2109,4.3889,5.6015,4.1832,4.0158,6.0022,4.4051,5.9855,3.9702,4.1807,3.24,6.9204,6.7453,6.8563,3.8904,4.2624,6.6451,4.9857,5.3378,4.7755,4.5451,4.7438,6.4506,4.4714,6.6661,4.584,4.6319,6.2508,4.0616,5.7002,6.7042,4.6602,4.9556,4.2407,5.9843,4.9396,6.3317
Z8888 上市＋上櫃(不含金融),202201,-4.1428,-3.1378,-2.3993,-1.2434,3.2871,2.6811,-5.9947,2.8851,-1.2817,5.7263,-1.6497,0.795,-4.0766,-3.9626,-7.4801,-5.3391,-5.1263,-3.459,-6.0991,-0.9525,-8.9244,-1.9577,-5.6105,-2.7595,-11.4682,0.0914,-4.9475,-10.3348,-0.9013,-7.7445,-3.7173,-4.1104,-5.0026,-2.7254,-5.2941,-9.819,-2.381,-6.2707,-5.6626,-5.052,-5.0375,-3.4094,-8.6915,-6.3735,-7.8473,-6.1259,-0.864,-8.9157,-5.3679,-6.4052,-9.1522,-1.7877,-5.5703,-2.6907,-4.2033,-6.9653,-8.6626,-11.4754,0.2116,-4.8715,-11.2733,-5.3044,-5.8879,-10.3289,-0.8275,-7.7879,-10.4596,-4.8341,-7.2303,-3.6886,-3.9086,-4.6908,-6.5866,-7.8811,-8.1478,-2.6997,-5.1988,-9.9187,-5.0108,-7.2852,-9.2443,-2.2946,-6.2259,-5.4816,-7.4698,-7.4076,-7.5822
Z8888 上市＋上櫃(不含金融),202202,-0.0896,0.922,1.3154,3.4468,1.5569,1.1331,6.3513,3.8097,2.6823,-4.1082,2.6194,0.795,-0.0233,-0.1183,2.9197,3.3678,4.7945,-2.3068,4.9422,-2.7274,1.9082,2.1737,0.5249,-1.4175,6.3966,0.8942,-3.5235,-2.1702,0.757,4.9221,-1.6785,2.7117,3.0478,-1.9663,2.7828,4.3669,-1.5995,1.3791,3.3874,3.3466,4.9461,-2.3581,3.6256,2.6382,2.4368,5.0283,-2.8064,1.8797,2.6195,2.4273,2.6543,2.2012,0.4625,-1.4682,1.8007,2.6562,3.204,6.5002,0.8387,-3.6204,4.4517,2.2669,1.8698,-2.2562,0.6477,5.0282,2.6324,3.109,2.9674,-1.7087,2.6356,3.152,1.5926,4.1712,2.0964,-2.0117,2.795,4.4432,2.169,2.5239,3.9306,-1.6709,1.3186,3.425,2.8367,2.932,2.9796
Z8888 上市＋上櫃(不含金融),202203,-0.3453,1.3737,1.771,2.0182,1.4395,1.8846,0.5706,-0.1243,0.4223,-0.7126,1.1274,1.045,-0.2582,-0.3408,2.2207,2.0737,1.9595,-1.5505,1.2035,-0.0708,-2.2455,2.4026,-0.7968,-0.6684,-1.0338,0.0281,-0.0866,0.331,-0.7022,-0.2446,-1.3228,1.5305,0.9671,-0.6084,-0.0713,1.7797,-1.6139,1.6081,0.7483,2.0555,1.9343,-1.5898,2.2938,2.3245,1.9028,1.1605,-0.1142,-2.4523,2.3892,2.618,3.123,2.3619,-0.8976,-0.7019,2.9555,2.5684,2.25,-1.2232,-0.0206,-0.1523,3.076,2.3486,0.8639,0.2151,-0.7915,-0.3061,2.5019,1.4984,2.7745,-1.3619,1.4777,0.9287,2.6233,2.7007,1.1773,-0.6458,-0.1891,1.8053,2.6586,2.45,1.6327,-1.6756,1.5723,0.6327,2.0588,2.5123,2.0052
Z8888 上市＋上櫃(不含金融),202204,-7.0456,0.6862,1.4327,3.5573,3.2171,3.9764,-1.8892,-0.8153,5.2827,-0.0114,3.7931,1.045,-6.9585,-7.0465,-4.3934,-3.8404,-3.7731,-8.8266,-3.4029,-7.7911,-8.4752,-3.185,-4.6568,-9.3944,-7.6413,-6.8639,-6.3285,-6.2646,-7.1913,-7.0121,-9.3593,-2.8707,-3.414,-8.0445,-5.057,-6.4874,-9.1784,-4.5087,-4.0227,-3.7741,-3.8215,-8.8521,-4.638,-3.0766,-6.6745,-3.4058,-7.8635,-8.6362,-3.3242,-3.4542,-4.5279,-3.1916,-4.7032,-9.4492,-3.096,-3.1612,-4.7912,-7.6963,-6.9558,-6.4633,-6.6934,-2.4095,-4.1479,-6.346,-7.2889,-7.0635,-4.8483,-3.0057,-5.7614,-9.3737,-2.8056,-3.4231,-7.9716,-4.2438,-3.3569,-8.0887,-5.1382,-6.6091,-4.3333,-3.3705,-5.7901,-9.2405,-4.5072,-4.1016,-5.628,-4.547,-3.1807
Z8888 上市＋上櫃(不含金融),202205,2.4795,-0.6166,-0.381,0.0798,-1.0768,-2.3083,-0.6463,5.1115,1.0616,2.1883,-1.1304,1.045,2.5666,2.6045,1.4914,1.5212,0.3313,3.6732,1.032,2.9748,3.4302,-1.6897,3.1128,3.4492,1.3389,2.7126,3.7599,-1.5072,2.3245,4.571,3.6051,-0.2839,3.9614,3.0374,2.423,-0.4846,3.4926,1.5203,1.5976,1.4887,0.2057,3.7236,1.9194,2.1238,-0.475,1.0065,3.0101,3.5181,1.7252,0.9539,1.3671,-1.8797,3.1344,3.4908,0.874,2.4282,0.12,1.2825,2.7476,3.9157,2.2579,1.0879,0.9173,-1.5696,2.3475,4.591,-0.4676,1.7618,3.5947,3.6359,-0.3723,4.1065,0.8064,1.4335,2.459,3.0449,2.5089,-0.9266,2.4274,0.6613,2.0224,3.522,1.534,1.6032,1.8798,1.1788,1.5379
Z8888 上市＋上櫃(不含金融),202206,-10.8673,4.0629,4.1084,3.6477,0.3252,5.0471,0.7902,4.2285,9.0393,-3.6926,5.8957,1.2,-10.7673,-10.963,-5.1418,-6.2951,-8.5971,-12.6246,-9.8884,-11.4373,-11.1788,-5.1166,-8.4666,-13.8228,-10.9303,-5.9105,-13.7416,-13.0803,-7.5251,-8.04,-14.9135,-4.2736,-1.4052,-12.8201,-7.9661,-6.7116,-13.5452,-8.3557,-5.7773,-6.4069,-8.859,-12.7027,-4.9225,-4.9354,-5.9221,-10.0415,-11.5413,-11.4374,-5.7219,-5.3672,-4.9764,-5.1405,-8.5675,-13.9157,-4.804,-5.2497,-6.1231,-11.2902,-6.0172,-13.8505,-6.5211,-3.4462,-5.5412,-13.1847,-7.745,-8.2429,-7.7387,-3.6757,-4.2236,-14.9792,-4.2601,-1.0386,-8.3201,-4.5421,-4.1821,-12.9022,-8.1033,-7.1016,-6.1453,-5.09,-4.5607,-13.6603,-8.4635,-6.0448,-7.1101,-5.6482,-2.9343
Z8888 上市＋上櫃(不含金融),202207,3.4849,0.0961,0.118,-0.4147,-2.1814,-2.9577,0.2748,2.7082,-0.0403,0.5085,-0.4136,1.2,3.5849,3.5936,3.3468,0.9752,3.6044,4.2605,2.5688,1.8715,5.1562,2.1201,1.4033,5.6494,1.9513,3.7272,5.0734,0.0485,2.6869,5.4247,5.0314,0.4089,4.3937,3.7752,3.3873,2.31,4.5466,2.3812,2.5437,0.7516,3.5697,4.2992,3.7697,4.0876,1.0515,2.5747,1.7744,5.1773,2.3646,3.8678,4.1248,2.1071,1.3275,5.6624,2.5615,3.2575,4.9216,1.7021,3.7505,5.2669,5.9061,2.6905,1.7918,-0.1826,2.7158,5.4513,4.2253,2.186,4.0079,5.0513,0.2639,4.4451,3.383,3.5071,3.9086,3.7912,3.3395,2.143,2.3403,4.1647,2.9715,4.5848,2.3299,2.4084,2.4759,3.593,3.8251
Z8888 上市＋上櫃(不含金融),202208,1.502,5.5617,5.205,2.5126,-1.2334,-1.2178,2.1449,1.4318,0.6107,-4.1077,1.9538,1.2,1.602,1.3732,7.9283,4.1079,1.6919,0.9483,1.2823,2.4497,0.9301,0.6986,2.9852,0.8236,4.1186,0.4888,2.1647,0.4069,3.265,3.237,0.9567,2.1528,2.5452,0.4268,3.3466,7.3486,0.3657,2.9784,3.6192,3.7935,1.1575,0.8926,7.8458,8.9614,5.7214,1.1301,2.1565,0.76,6.5219,8.3838,9.3587,0.5258,2.7874,0.6838,6.4684,7.7237,8.746,3.7349,0.3296,1.967,9.6381,7.102,7.1162,0.2369,3.0617,2.9224,8.6012,6.6865,8.7794,0.871,1.8764,2.0067,8.0817,7.5751,8.1674,0.3628,2.9937,7.2893,6.2911,9.0037,7.58,0.2284,2.8095,3.0284,8.0211,6.8473,9.1288
Z8888 上市＋上櫃(不含金融),202209,-11.4795,0.6509,0.6591,4.2446,2.6498,2.284,3.3434,1.681,4.7622,-3.0073,4.5081,1.325,-11.3691,-11.4637,-8.9099,-6.6755,-8.8121,-13.5422,-8.8042,-9.0755,-14.0396,-10.4537,-7.7288,-13.7751,-9.1017,-5.379,-15.3292,-12.0413,-8.1741,-12.4799,-14.9925,-5.5897,-7.7037,-13.1776,-7.3186,-8.9676,-14.6807,-7.4358,-6.9808,-6.5404,-8.7905,-13.5899,-8.2219,-9.0846,-9.6616,-8.7978,-9.0809,-14.1509,-9.0124,-8.9714,-8.959,-10.5004,-7.7158,-13.8433,-8.9668,-8.0278,-10.1918,-8.9916,-5.3301,-15.415,-10.4004,-6.3406,-10.6639,-12.1733,-8.195,-12.5535,-11.0527,-7.8335,-7.3105,-15.0455,-5.4816,-7.5462,-11.0703,-7.822,-9.0452,-13.2096,-7.2374,-9.0903,-10.3881,-8.5521,-8.4929,-14.7704,-7.4116,-6.7455,-10.0364,-7.9707,-9.0451
Z8888 上市＋上櫃(不含金融),202210,-3.7535,-2.001,-1.8956,2.2933,3.4976,4.6538,-2.3197,-1.9336,0.0595,1.7439,-0.3785,1.325,-3.6431,-3.602,-4.6775,-0.9568,-2.9905,-4.6464,-0.5297,-2.3529,-5.971,0.5441,-2.2895,-6.2856,-5.8109,-2.3597,-3.9004,-2.9687,-2.0251,-5.0338,-4.8067,-1.866,-2.4779,-4.0142,-2.3377,-5.3674,-4.6794,-1.9705,-3.8607,-0.6606,-2.8536,-4.6416,-4.4158,-4.7216,-5.0214,-0.4578,-2.2524,-6.0091,-2.8938,-4.2724,-4.3377,0.6444,-2.1963,-6.3123,-2.5954,-4.4336,-4.9464,-5.7262,-2.2967,-3.9039,-6.5094,-3.6021,-3.6924,-2.9228,-1.8804,-5.0232,-3.7216,-4.9276,-5.4884,-4.8258,-1.7896,-2.0535,-3.5103,-3.5422,-6.1637,-4.0198,-2.2105,-5.2587,-3.5395,-4.2977,-5.7883,-4.6985,-1.851,-3.6759,-3.745,-4.6178,-5.5247
Z8888 上市＋上櫃(不含金融),202211,15.1343,-2.6591,-1.9145,-7.26,-7.0639,-6.2222,-6.6576,9.5272,-7.7317,2.8329,-5.4316,1.325,15.2447,15.4684,9.57,6.7873,10.0608,19.786,9.6158,12.5055,20.4752,12.7976,7.8217,21.2591,8.0945,9.0659,21.926,11.0702,9.638,22.7028,20.7847,7.5478,6.9167,18.7573,7.9185,11.3512,20.4493,9.7465,8.9466,6.6344,10.0515,19.9138,8.6004,10.1808,9.8411,9.6706,12.6738,20.7019,7.777,9.2659,10.8735,12.9667,7.7557,21.4627,7.337,9.3885,11.2853,7.8039,9.1202,22.1444,11.0518,7.8496,10.0265,11.1973,9.7671,22.9486,7.2203,7.6352,14.5234,20.9255,7.4591,6.6549,10.7326,9.2126,9.5397,18.8811,7.7945,11.7262,8.4008,9.8538,9.8899,20.6889,9.7426,8.8457,8.8703,9.8345,9.8502
Z8888 上市＋上櫃(不含金融),202212,-4.75,2.984,2.636,1.6351,2.5532,1.5465,2.1641,5.2841,1.881,-1.4555,2.5229,1.45,-4.6292,-4.7746,-0.734,-2.2822,-1.7643,-6.308,-1.8153,-4.026,-6.5842,-3.8227,-2.5857,-6.2001,-1.9891,-2.7444,-6.717,-6.9858,-2.0795,-1.1612,-6.169,-2.1888,-2.6737,-5.6243,-2.5303,-2.681,-6.5125,-2.5466,-1.8209,-2.43,-1.8057,-6.3836,-0.5614,-1.2279,0.122,-1.8449,-4.1837,-6.7043,-0.8041,-0.8974,-1.0512,-3.9177,-2.6717,-6.2915,-0.5944,-0.575,-1.3137,-2.017,-2.9078,-6.8099,-1.5885,0.3009,-1.1238,-7.0513,-2.1884,-1.3208,-3.6464,-0.1064,1.1912,-6.2422,-2.2585,-2.8625,-0.9703,-0.8965,-0.588,-5.6744,-2.6478,-3.2137,-1.0224,-0.7319,-0.5721,-6.6093,-2.653,-1.917,-1.3227,-0.1115,-0.9692
Z8888 上市＋上櫃(不含金融),202301,8.3241,-3.4794,-3.1048,-4.6272,-3.8368,-3.2034,-3.5064,5.6594,-5.3498,5.1086,-5.7198,1.45,8.4449,8.6728,2.6249,3.3035,3.1396,11.9235,4.2232,6.4086,12.415,6.0759,4.2677,12.4414,3.7162,8.9594,11.0252,3.7902,3.1467,12.6418,11.958,4.2458,2.4855,11.0699,3.3344,2.5694,12.5882,4.2468,2.1092,3.3682,3.1943,12.0348,2.5675,2.4363,3.1553,4.2533,6.6037,12.6468,3.2051,2.6578,2.4852,6.1858,4.3346,12.642,2.4465,2.7322,2.3972,3.733,9.1319,11.4324,3.5207,1.6219,2.8341,3.9853,3.1881,12.7952,1.7583,2.3207,4.2673,12.0846,4.3854,2.4975,3.4594,1.8161,2.3469,11.1538,3.38,2.7289,3.7493,2.6512,1.957,12.7815,4.3077,2.1096,2.8739,2.89,2.1062
Z8888 上市＋上櫃(不含金融),202302,1.8727,4.1938,4.6998,-0.0868,1.4331,1.3371,4.7996,1.5283,1.1082,-1.8975,0.5518,1.45,1.9935,1.8154,6.806,3.4462,3.9817,0.9083,3.7375,3.2732,0.1661,3.7106,3.2966,0.2936,6.1328,2.8232,0.3198,0.9631,3.1093,4.1096,0.8156,3.3472,3.4692,1.2955,3.2066,4.716,0.8775,3.3964,3.3541,3.3138,3.6851,0.8297,4.9659,7.8206,7.6235,3.6653,3.1005,0.0212,6.2077,6.7205,6.9855,3.6201,3.1441,0.161,6.8103,6.8457,7.5951,5.7216,2.7563,0.2356,9.4261,4.6842,5.3128,0.8743,2.9201,3.828,7.2047,6.1464,7.3076,0.7362,3.2193,3.0484,6.6416,6.0733,6.5458,1.2401,2.9953,3.9927,6.4692,6.399,7.5116,0.7558,3.2558,3.0025,7.5802,6.5696,6.437
Z8888 上市＋上櫃(不含金融),202303,3.1924,1.0902,1.0816,-2.3569,-2.2025,0.4041,-0.1365,-1.3814,-2.5811,3.1137,-0.7395,1.575,3.3237,3.313,3.599,0.8951,2.4669,4.2577,1.5619,3.1459,4.6277,2.8869,2.333,4.2972,2.5012,3.608,3.0715,4.055,2.6022,3.5483,3.8731,2.9409,0.7821,4.0111,2.449,-0.4913,3.9924,2.7541,1.8205,0.7476,2.3211,4.264,2.5609,4.2842,3.7583,1.5248,3.0632,4.6399,2.7991,4.7408,4.089,2.8452,2.2432,4.3427,4.27,4.3492,1.9643,2.364,3.6151,3.046,3.9409,3.2658,3.5319,3.9998,2.5565,3.5729,4.5794,3.6102,2.2435,3.867,2.8686,0.5665,4.2994,4.3162,2.4376,4.0178,2.305,-1.2951,3.4219,4.561,2.5074,4.0151,2.6963,1.5942,2.8237,4.0126,3.7657
Z8888 上市＋上櫃(不含金融),202304,-2.2836,4.1915,4.2706,3.1563,0.4972,-0.4115,4.3411,-1.1134,2.3742,-3.0825,3.9797,1.575,-2.1523,-2.3774,3.5955,1.4893,0.9434,-4.1913,-0.1573,-1.4717,-3.721,-2.3595,0.9134,-3.7984,-0.4749,-0.3934,-4.5318,-2.2026,-2.6589,-0.2251,-3.9974,0.8719,0.0989,-3.8092,1.4976,1.0426,-4.3172,0.1079,1.6791,1.3081,0.689,-4.2785,3.4971,4.0249,2.7711,-0.2254,-1.7439,-3.9138,2.0587,3.6891,4.7527,-2.513,0.8078,-3.964,2.5866,3.2393,4.8605,-1.1411,-0.5227,-4.6376,5.4563,3.6884,0.2705,-2.6994,-2.8036,-0.3049,5.5998,3.5653,0.9785,-4.0912,0.7201,-0.3913,2.4964,4.0078,3.545,-3.8715,1.2926,0.3141,1.6684,4.4386,3.6479,-4.4384,-0.0888,1.389,1.9796,4.2977,4.1115
Z8888 上市＋上櫃(不含金融),202305,6.3952,-1.8842,-1.612,-2.5224,-1.6743,-1.3838,4.8165,0.9371,-3.2212,0.7569,-1.6711,1.575,6.5265,6.6547,3.4459,4.3671,4.5632,7.8503,4.5043,5.6649,8.4129,5.9397,3.0107,9.0217,7.7807,7.7012,1.5456,7.0246,2.8808,8.8109,8.7257,4.2936,2.4437,7.6705,4.278,3.8456,8.2156,4.8429,3.6946,4.435,4.7357,7.8857,3.6322,2.5454,5.2262,4.5563,5.7816,8.5676,2.8518,3.5689,2.1891,6.0296,3.0164,9.1508,3.1932,2.8885,2.8396,8.1763,7.7571,1.5986,3.5412,5.2981,0.4859,7.4538,2.8324,8.9178,3.0022,4.0135,3.4125,8.8116,4.3315,2.2713,3.5838,3.49,3.6817,7.7369,4.3734,3.5698,2.1502,2.9504,4.8034,8.3276,4.916,3.6433,2.7707,3.3539,4.1129
Z8888 上市＋上櫃(不含金融),202306,3.7093,1.1763,1.8503,1.3741,-0.9767,-1.419,5.1993,-3.8633,-0.259,-2.7079,-0.1015,1.575,3.8406,3.7783,5.3813,4.4863,4.3785,3.4756,4.3648,3.9371,3.4851,4.0752,3.1019,4.0605,8.796,1.911,3.269,4.8762,2.2818,2.8267,4.2107,3.6016,1.3634,3.5952,4.1929,5.0488,3.6379,4.6848,2.3896,4.3473,4.2854,3.4669,6.0034,5.4894,4.1356,4.3872,3.9145,3.413,3.639,4.3528,6.5666,4.0902,3.0763,4.012,3.6068,3.654,6.5229,8.9443,1.8029,3.2804,7.3569,4.5357,2.6223,4.7721,2.2401,2.7525,9.2147,3.1897,3.5077,4.2199,3.4833,0.6732,3.6331,5.9733,6.6618,3.6038,4.1525,4.322,2.8426,4.7635,7.5402,3.6215,4.6443,1.9503,4.4794,5.5227,5.9475
Z8888 上市＋上櫃(不含金融),202307,1.7647,-3.3412,-2.1282,3.5758,6.5202,4.974,6.3806,-4.9219,-1.9562,3.0839,3.0894,1.575,1.896,1.9501,0.5067,4.6343,5.4084,-0.2147,7.7198,0.7263,-1.6536,4.0372,6.1748,-1.5869,8.7251,-0.1643,-0.7589,9.0461,-0.4955,-0.4761,1.3457,3.7861,-0.5102,2.4022,1.5111,-0.5468,1.1657,1.0862,5.6642,5.0259,5.6503,-0.1925,0.184,2.0253,-1.7493,7.8879,0.7004,-1.7035,2.8834,1.7824,-0.5655,4.0834,6.3168,-1.5959,3.2287,1.9948,-1.0399,9.0478,-0.1842,-0.7541,2.1125,0.5577,-0.8469,9.4382,-0.5444,-0.5104,-0.0407,1.2128,0.0641,1.3509,3.8971,-0.4404,0.9992,1.6114,-1.1219,2.4124,1.4927,-0.3276,1.6335,1.8096,-1.7944,1.189,1.1314,6.0128,-0.0992,0.3026,1.2557
Z8888 上市＋上櫃(不含金融),202308,-2.6885,-0.0764,-0.4364,1.0268,2.227,1.9501,0.2555,1.2545,-1.5339,0.3111,0.7031,1.575,-2.5572,-2.5595,-2.4972,-2.464,-2.1469,-2.75,-0.959,-2.9137,-3.0663,-0.2449,-3.4991,-2.6654,-2.066,-2.5833,-3.137,-1.9416,-2.8874,-2.4053,-2.2146,-2.5254,-3.2302,-2.6195,-1.9148,-4.131,-2.6728,-2.6682,-2.011,-2.5637,-2.0782,-2.744,-1.3018,-3.1384,-3.175,-0.9764,-2.8956,-3.0792,-0.4373,-3.6513,-2.7884,-0.1273,-3.5383,-2.6486,-2.2996,-2.294,-3.6786,-1.9987,-2.6131,-3.1597,-3.4567,-1.3899,-2.8067,-1.8237,-2.9223,-2.4763,-4.6729,-1.5579,-1.5113,-2.2268,-2.5838,-3.206,-1.4236,-1.4584,-3.5122,-2.6096,-1.8888,-4.4769,-3.3843,-2.3328,-2.1392,-2.6648,-2.6961,-1.9823,-3.112,-2.1837,-2.3883
